,Batch,Condition,FFT Average,FFT Average (smoothed),Spacing / nm,Transform
113,1,2,13.507690645878188,13.66772937702977,1.2193469472204097,8
114,1,2,14.536712219172932,13.77161436408395,1.2098946453039725,8
115,1,2,14.051175034034776,13.510521588412495,1.2005877634170188,8
116,1,2,12.955254693426392,13.586226738880498,1.191422971329866,8
117,1,2,11.7125163062495,13.361588203802315,1.182397039728882,8
118,1,2,9.84663687420053,13.354000791135668,1.17350683642265,8
119,1,2,14.939008516167158,12.955387132828315,1.1647493227180032,8
120,1,2,16.250238063108476,13.35158040629326,1.1561215499571291,8
121,1,2,16.23566995973176,13.546213601923222,1.1476206562074445,8
122,1,2,11.620977753166201,13.93648879466956,1.1392438630964412,8
123,1,2,17.091778398713522,13.645341991949062,1.1309884727841482,8
124,1,2,12.244341009331228,13.88615076944086,1.1228518650662767,8
125,1,2,10.607969394914466,13.771300802482044,1.1148314946015174,8
126,1,2,12.959294118509359,13.414142363913093,1.106924888256826,8
127,1,2,10.201090525421174,13.314880462501689,1.0991296425648764,8
128,1,2,14.566232185920034,13.06450190177394,1.091443421288199,8
129,1,2,14.14222918290407,13.323930618107626,1.0838639530848087,8
130,1,2,12.6134540973236,13.714439009807949,1.0763890292704306,8
131,1,2,9.386381056026124,13.503024971731262,1.069016501672688,8
132,1,2,12.729285568046237,12.879037971087415,1.0617442805728738,8
133,1,2,13.016413084299923,12.560275753661456,1.054570332731165,8
134,1,2,14.98023470695684,12.687133511037247,1.0474926794913586,8
135,1,2,15.30845113872852,12.495174993604822,1.0405093949614164,8
136,1,2,11.70161088425245,12.773730459913669,1.0336186042663076,8
137,1,2,13.173974775827649,12.87315241348985,1.0268184818698187,8
138,1,2,13.047788202479817,12.89266883688242,1.0201072499621728,8
139,1,2,10.19816456849904,13.15145953479684,1.0134831769104704,8
140,1,2,11.982465263290607,12.75436247866766,1.0069445757691124,8
141,1,2,13.87813073759973,12.558020304157345,1.0004898028475158,8
142,1,2,16.424801763581808,12.672990907818813,0.9941172563325633,8
143,1,2,13.493424956846763,13.312847335778418,0.9878253749633699,8
144,1,2,11.638394884827928,13.382314552942104,0.9816126367560531,8
145,1,2,10.85290718594182,13.257040171171923,0.9754775577763277,8
146,1,2,16.300222811377154,12.881828578352376,0.9694186909578413,8
147,1,2,12.54715950345996,12.971989639502253,0.9634346249642743,8
148,1,2,11.125095366176557,13.048857695793846,0.9575239830933279,8
149,1,2,11.57458449258577,12.86259593128011,0.9516854222208075,8
150,1,2,13.13874793940418,12.72866832128974,0.9459176317831057,8
151,1,2,10.974350900583948,12.995994082281113,0.9402193327964605,8
152,1,2,12.227435321260227,12.904347322035056,0.9345892769114518,8
153,1,2,16.955825931701042,12.75428410236783,0.9290262455012646,8
154,1,2,12.778620559856956,12.802559026742307,0.9235290487823221,8
155,1,2,14.356694728310336,12.737576808834142,0.9180965249659555,8
156,1,2,12.359626227382634,12.984694976423452,0.9127275394398389,8
157,1,2,13.461305888945569,13.121669434736253,0.9074209839779793,8
158,1,2,13.834798969100149,12.86358607815156,0.9021757759781066,8
159,1,2,11.08923723105832,12.98064421139158,0.8969908577253589,8
160,1,2,16.60609883752899,12.977384380926287,0.8918651956812139,8
161,1,2,11.188399414587042,13.434794775921121,0.8867977797966616,8
162,1,2,10.83775392253781,13.257490364574112,0.8817876228486579,8
163,1,2,14.077383494782026,13.24507245747901,0.8768337597989463,8
164,1,2,13.888887741703499,13.413249564162806,0.8719352471743712,8
0,2,1,22.107242892997682,16.196271710308,26.4259892982918,6
1,2,1,15.181913519406683,16.87487358715002,24.77436496714856,6
2,2,1,19.888021775392055,16.74024992693103,23.317049380845702,6
3,2,1,13.01371949130563,17.181462758400325,22.021657748576498,6
4,2,1,16.34166539396577,16.98022798232736,20.862623130230368,6
5,2,1,15.492840378741274,16.830052663177216,19.819491973718847,6
6,2,1,12.676869926548362,17.05903098615858,18.875706641637,6
7,2,1,14.275766616172817,16.60787641002057,18.017719976108044,6
8,2,1,16.69888413923381,15.997445604768716,17.23434084671204,6
9,2,1,20.140469975636634,16.208811273484,16.516243311432373,6
10,2,1,17.944504028596917,16.723114355313978,15.855593578975078,6
11,2,1,15.949739446352648,16.70562710345433,15.245763056706807,6
12,2,1,20.043569582271413,16.14585406285024,14.681105165717666,6
13,2,1,16.671302440231052,16.58782279583794,14.156779981227748,6
14,2,1,16.15769690069364,16.295393765368757,13.668615154288862,6
15,2,1,12.921474979556852,16.58120989349494,13.2129946491459,6
16,2,1,14.865720733893264,16.270283492185037,12.786769015302482,6
17,2,1,21.50377985022741,16.213272615380674,12.38718248357428,6
18,2,1,16.728684731290556,17.01571897207877,12.011813317405363,6
19,2,1,19.426624548291457,17.238711527998564,11.658524690422851,6
20,2,1,16.023958247389615,17.486687928821983,11.3254239849822,6
21,2,1,14.122992677231275,17.112459589890435,11.010828874288249,6
22,2,1,14.121477080374277,16.765049467039017,10.713238904712892,6
23,2,1,17.340319353044215,16.59884379740462,10.431311565115184,6
24,2,1,25.161040000997826,16.353093776565785,10.163842037804537,6
25,2,1,17.486244390824798,17.12488810027185,9.909745986859424,6
26,2,1,20.676791352137702,17.24566514482923,9.668044865228707,6
27,2,1,18.0690210799081,17.950693905972944,9.4378533208185,6
28,2,1,19.02560803237226,18.241903028337934,9.218368359869231,6
29,2,1,16.556334931317597,18.016614681260194,9.008859988054022,6
30,2,1,24.85402574823459,18.000946517626286,8.8086630994306,6
31,2,1,19.20754498402163,18.494346626712023,8.61717042335602,6
32,2,1,16.02496833745744,18.78376360276948,8.433826371795254,6
33,2,1,17.372628333691896,18.956670480971855,8.258121655716186,6
34,2,1,20.07721148515556,19.252229685818914,8.089588560701571,6
35,2,1,16.213242574185088,19.501038061465398,7.927796789487539,6
36,2,1,26.598053848416328,18.68760193175515,7.772349793615235,6
37,2,1,13.571652986629587,19.515948246081653,7.622881528353403,6
38,2,1,22.035238514552095,18.87002657649001,7.479053574988245,6
39,2,1,20.050980930936603,19.23059179782128,7.340552582858833,6
40,2,1,17.10736761050182,19.323807515872588,7.207087990443218,6
41,2,1,30.0736580133573,19.373901395798423,7.078389990613874,6
42,2,1,13.521197885734093,19.84841341990049,6.954207710076789,6
43,2,1,18.580652038619423,19.331472774601618,6.834307577144431,6
44,2,1,19.686820093469475,19.563807656525434,6.718471855497914,6
45,2,1,17.477342174649344,19.774188725596122,6.60649732457295,6
46,2,1,30.767554167676657,19.537836970095558,6.498194089743885,6
47,2,1,18.846652329661417,20.86095620586752,6.393384507651241,6
48,2,1,27.11232650216627,20.156283340526166,6.291902213878999,6
49,2,1,24.640972196252335,21.387253660120408,6.19359124178714,6
50,2,1,22.868845492360563,21.624138540274977,6.098305222682723,6
51,2,1,11.84587628366039,21.880308045858975,6.005906658702681,6
52,2,1,18.7734295130975,21.401990652509753,5.916266260811597,6
53,2,1,28.096099221649574,20.37469715248614,5.829262345211426,6
54,2,1,19.658170579443958,21.699688183023905,5.744780282237348,6
55,2,1,14.855187304919033,21.797644414007955,5.6627119924911,6
56,2,1,11.57072245414663,21.35840506959428,5.5829554855546055,6
57,2,1,25.934654616244796,20.821439640457665,5.5054144371441245,6
58,2,1,16.009884766801328,20.382085135782038,5.429997801018863,6
59,2,1,16.469287948882517,20.12419717552203,5.356619452356446,6
60,2,1,19.853270712340315,19.1566482161326,5.28519785965836,6
61,2,1,16.80149884207929,18.721402626686054,5.215655782557592,6
62,2,1,15.20689900460099,18.169825658478665,5.147919993173727,6
63,2,1,32.39040915226248,18.475373178564176,5.0819210189022685,6
64,2,1,17.79261851093414,19.713280418488264,5.017592904738949,6
65,2,1,20.521911612350994,18.77660035387777,4.954872993429712,6
66,2,1,13.271656147870306,18.85512226596023,4.893701721905889,6
67,2,1,14.703054514307548,18.711164888046707,4.834022432614353,6
68,2,1,16.014872706357345,18.995922348061338,4.775781198486469,6
69,2,1,12.344700526000542,18.094123992617025,4.71892666040925,6
70,2,1,15.072765420916657,17.7609254252715,4.6634098761691405,6
71,2,1,13.267286114175866,17.633968831820056,4.609184179934616,6
72,2,1,18.67978484868002,17.03524295925965,4.55620505142962,6
73,2,1,15.005052272989516,17.205996232586987,4.504429994027011,6
74,2,1,13.999817601170665,17.18764652971322,4.453818421060415,6
75,2,1,10.795059809564467,15.515774570523057,4.4043315497153,6
76,2,1,15.39777566263164,14.879632870398536,4.355932301916231,6
77,2,1,18.77598533696632,14.41380232951496,4.30858521167801,6
78,2,1,19.338074370741303,14.914195892160052,4.262256338434161,6
79,2,1,15.512610476551004,15.335561333654033,4.216913185897627,6
80,2,1,15.385934407434439,15.289901130944365,4.172524626046074,6
81,2,1,14.303463946033322,15.566376938347444,4.129060827858093,6
82,2,1,14.689808388241389,15.496440440630778,4.086493190457494,6
83,2,1,12.25852858477223,15.625760647364007,4.044794280350786,6
84,2,1,14.93520764348232,15.042010077917844,4.003937772468454,6
85,2,1,14.891120279213364,15.035660566144463,3.9638983947437696,6
86,2,1,12.907790288264575,15.116688082330164,3.9246518759839306,6
87,2,1,11.769365529726361,15.30875448948472,3.8861748968076175,6
88,2,1,12.834458546510922,14.978899022856966,3.8484450434405533,6
89,2,1,16.637045681981864,14.438760223724659,3.8114407641767016,6
90,2,1,18.3984368830612,14.193212161110164,3.7751413283273996,6
91,2,1,12.877509733725091,14.455560016247453,3.7395267874941225,6
92,2,1,18.302935154362032,14.227521409546604,3.704577939012869,6
93,2,1,13.723926061154136,14.59110970121285,3.6702762914294165,6
94,2,1,15.170558640797674,14.503302216932191,3.636604031875018,6
95,2,1,15.04618841787259,14.768032222025413,3.603543995221609,6
96,2,1,12.411956293633489,14.778121383333621,3.571079634904297,6
97,2,1,12.95566413595743,14.552742839189994,3.539194995306937,6
98,2,1,15.04102390093843,14.557095007162074,3.5078746856139555,6
99,2,1,12.78000359172755,14.854518495454075,3.4771038550383944,6
100,2,1,17.323360142159526,14.849568045019225,3.4468681693424084,6
101,2,1,18.05957379020074,14.911960268671743,3.4171537885722154,6
102,2,1,15.143523727082385,14.881154532957153,3.3879473459348457,6
103,2,1,13.341134575879632,15.087155805080545,3.359235927748957,6
104,2,1,12.610330740622612,14.63608302521851,3.331007054406529,6
105,2,1,11.352358358690013,14.534847086988368,3.303248662286475,6
106,2,1,14.9139151575769,14.187737970433126,3.275949086565099,6
107,2,1,12.74010893924758,14.175713128588065,3.2490970448719425,6
108,2,1,15.969139362837158,14.205545187280256,3.222681621742902,6
109,2,1,16.379350750654307,14.47949748063296,3.1966922538256206,6
110,2,1,15.351793808018908,14.601163557879856,3.1711187157950156,6
111,2,1,16.779846054900496,14.834962668451796,3.1459511069394996,6
112,2,1,14.631240769246649,14.785552296882793,3.121179838380921,6
113,2,1,15.267957228010692,14.47388565861424,3.09679562089357,6
114,2,1,12.669658009643786,14.48519779506227,3.0727894532897437,6
115,2,1,15.544157846656034,14.42415447085901,3.0491526113413614,6
116,2,1,9.651762842277027,14.69086602595296,3.0258766372089845,6
117,2,1,13.305376424628449,14.536266433551775,3.0029533293513406,6
118,2,1,16.085772398877797,14.390035639647373,2.9803747328900525,6
119,2,1,15.276174973292793,14.694186863250117,2.9581331304057983,6
120,2,1,11.010124455416861,14.631190100564266,2.936221033143533,6
121,2,1,16.130580021879616,14.143078619179045,2.914631172605713,6
122,2,1,15.65528321155882,14.213877365893653,2.8933564925137003,6
123,2,1,15.490135624233426,14.111644380135319,2.872390141118674,6
124,2,1,14.68213557518267,14.189725730588663,2.8517254638444385,6
125,2,1,11.42722925290145,14.136469216695208,2.83135599624555,6
126,2,1,17.73714881278827,14.023521147900448,2.811275457265085,6
127,2,1,13.272035025694686,14.22288396300338,2.7914777427773028,6
128,2,1,13.490063100449262,14.551999616041348,2.7719569194012377,6
129,2,1,13.494638770820751,14.56878931384324,2.7527072185720622,6
130,2,1,13.933793426520122,14.3332317112926,2.7337230308577722,6
131,2,1,14.480206447230149,14.21119702522236,2.7149989005094315,6
132,2,1,11.358224671914297,14.526659024478109,2.696529520233857,6
133,2,1,10.901327526092743,14.092808538117628,2.678309726178223,6
134,2,1,11.318754085904075,13.660630748529803,2.660334493116624,6
135,2,1,9.172948656514148,13.281414245045317,2.64259892982918,6
136,2,1,13.077968922494112,12.780579070620904,2.625098274664748,6
137,2,1,14.125901769770582,12.930646313311145,2.607827891278796,6
138,2,1,11.462547378198298,12.602351127582267,2.5907832645384117,6
139,2,1,16.337819570684534,12.437852250537139,2.5739599965868636,6
140,2,1,11.739230787464365,12.69673920237671,2.5573538030604968,6
141,2,1,14.513396061317877,12.537156658435219,2.5409605094511343,6
142,2,1,13.012310741770643,12.589847807053197,2.5247760476074967,6
143,2,1,12.058745775226217,12.456402742920515,2.5087964523694746,6
144,2,1,14.469426833253078,12.520086479585235,2.4930178583294147,6
145,2,1,11.87544708094595,12.84445914387254,2.477436496714856,6
146,2,1,12.616924801303318,12.895067597967254,2.4620486923874347,6
147,2,1,11.672781689302084,13.208156338402636,2.4468508609529445,6
148,2,1,14.303699463339683,13.080412044476088,2.4318395059777727,6
