Sample E1,,Sample E2,,Sample E3,,Sample E4,,Sample F1,,Sample F2,,Sample F3,,Sample F4,,Sample G1,,Sample G2,,Sample G3,,Sample G4,,
Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),
544.0083618,132.8278961,544.0445557,77.1835022,544.079895,62.8567276,544.1160278,342.338562,544.2625122,138.6214447,544.2269287,85.79602814,544.1908569,62.1697197,544.1556396,353.8643494,544.3019409,113.5734177,544.3379517,83.14824677,544.3735352,58.32336426,544.4095459,291.4162598,
545.0083618,132.4730377,545.0443115,76.77479553,545.0808105,63.44670868,545.1159058,337.2092896,545.2649536,138.9606628,545.2297363,84.56967163,545.1937256,62.13153076,545.1570435,353.6046448,545.3039551,112.8280487,545.3392334,83.18157196,545.3754883,57.31839371,545.4115601,293.2567444,
546.0083618,131.5614166,546.0440674,77.39447021,546.079895,62.97092819,546.1149292,341.0866089,546.2637329,138.2880249,546.2276001,84.37847137,546.192688,62.5370903,546.1566772,353.8212585,546.3037109,112.442276,546.3389282,83.7294693,546.3753662,57.60013199,546.4107056,291.6940918,
547.0083618,133.5683746,547.0440063,76.32511139,547.0799561,63.62146759,547.1153564,340.0405884,547.2647095,137.5702362,547.2288818,84.68822479,547.1931763,61.73791122,547.1571655,352.1972656,547.3057251,112.6235962,547.3414307,83.11858368,547.3771362,57.71351624,547.4127808,290.9538269,
548.0083618,131.3678894,548.0438843,75.85044861,548.079834,64.672966,548.1155396,338.3501892,548.2626953,138.1664124,548.2268677,85.02669525,548.1920776,61.26507568,548.156311,350.7459106,548.3043823,112.8469925,548.3397217,82.56352234,548.3751221,57.00418854,548.4119263,292.9348755,
549.0083618,132.5875854,549.0452271,76.0995636,549.079895,63.41010284,549.1155396,339.1574707,549.2651978,137.5120087,549.2284546,84.36976624,549.1940918,62.56406021,549.1570435,354.3935852,549.3042603,113.5704117,549.3404541,83.32888794,549.3759155,57.54703903,549.4123535,292.1715698,
550.0083618,134.1048737,550.0443726,76.26197815,550.079895,63.2415123,550.1157837,336.2981262,550.2636719,138.5094757,550.2277222,84.40734863,550.1919556,62.41645813,550.1558228,352.0828247,550.3049316,112.593277,550.3408813,83.0746994,550.37677,56.81266785,550.4130859,289.561554,
551.0083618,133.0677032,551.0439453,76.85584259,551.0800171,63.88665771,551.1159058,341.9508362,551.2651978,138.5367432,551.2297363,84.16902924,551.1935425,62.36460114,551.15802,354.4439087,551.3045654,112.7537308,551.3406982,83.79185486,551.376709,58.2042923,551.4127808,291.8079834,
552.0083618,132.6628876,552.0435791,76.26847839,552.0797729,62.99568558,552.1157837,340.7735291,552.2625732,138.3800812,552.2272339,85.07578278,552.1914673,61.57756042,552.1546631,353.8499756,552.303772,112.8818817,552.3395386,82.54263306,552.3745728,57.25792694,552.4109497,289.8782043,
553.0083618,133.7384033,553.0440063,76.39118195,553.0809937,63.89004135,553.1165771,341.5868835,553.2652588,138.3759308,553.2294312,83.84439087,553.1935425,62.15504456,553.1570435,354.2834473,553.3052368,113.8016052,553.3394775,82.88101196,553.3753662,57.88697815,553.4105225,289.0656433,
554.0083618,132.4059296,554.0437622,75.50074768,554.0789185,64.17641449,554.1156006,336.9525757,554.2648315,138.6600342,554.2286377,84.90235138,554.1929932,61.27880478,554.1565552,354.06427,554.3054199,112.6020813,554.3412476,82.51344299,554.3773804,57.21377182,554.4129028,291.368988,
555.0083618,133.1040344,555.0437622,76.2678833,555.0787964,63.13780594,555.1146851,341.7350769,555.2619019,139.2714691,555.2255859,83.59528351,555.1900635,62.21131134,555.1543579,350.8957825,555.3029175,112.489006,555.3390503,81.8170929,555.3747559,56.97351837,555.4110718,291.7199402,
556.0083618,132.8739166,556.0432129,76.06562042,556.0784912,63.1497879,556.1143188,338.5580139,556.2606201,138.9941559,556.2247925,85.09209442,556.18927,61.79104996,556.1536865,351.0948486,556.302063,112.9449615,556.3382568,83.12756348,556.3742065,57.61655426,556.4104004,290.2591858,
557.0083618,133.4779816,557.0438232,76.2673111,557.0792847,62.86299133,557.1149292,342.9365234,557.2623901,138.0184021,557.2271118,84.76499939,557.1911621,62.70258713,557.1549072,352.2571411,557.3040161,112.9005814,557.3394165,83.18618011,557.3762207,57.8911972,557.4125366,291.8182068,
558.0083618,133.4812012,558.0441895,76.89333344,558.0802002,62.98292542,558.1162109,340.2428589,558.2640381,138.2423401,558.2286987,84.90608978,558.192749,61.97374344,558.1566772,354.9164429,558.3035278,112.2636719,558.3394165,83.15060425,558.3745728,57.14963531,558.4100952,291.0861206,
559.0083618,132.4924622,559.0441895,76.55787659,559.0805054,63.42887115,559.1159668,342.5751038,559.2628784,137.8314362,559.2275391,85.43185425,559.1911011,62.5223732,559.1560669,351.1047058,559.3027344,112.77005,559.3389893,82.72801208,559.3742065,57.1728363,559.4107666,291.1555786,
560.0083618,133.5320435,560.0435181,77.16127014,560.0802002,63.39959717,560.1159058,336.3403625,560.2645264,139.7422791,560.2282104,84.66638947,560.1929321,61.95739746,560.1572266,352.5693054,560.3040161,112.3911514,560.3397217,83.61212921,560.3768921,57.72190475,560.4122314,292.0794678,
561.0083618,132.3258972,561.0429688,76.19824219,561.0785522,63.1404686,561.114563,340.2327271,561.263855,138.3888702,561.2277222,84.29968262,561.1921387,62.49753189,561.1558838,354.3111267,561.3049316,111.9282379,561.3411865,84.00739288,561.3777466,56.7502861,561.4129639,289.342041,
562.0083618,132.5813446,562.0440063,77.02043915,562.0795288,63.95919037,562.1153564,340.2528381,562.2640381,137.4422607,562.2277222,84.5853653,562.1915894,62.14346695,562.1559448,352.7316895,562.303894,112.8417664,562.3400269,82.66017914,562.37677,56.04914474,562.4124756,292.95755,
563.0083618,132.841507,563.0432739,76.52934265,563.0800781,64.22741699,563.116272,338.0525513,563.2648315,137.7966156,563.2286987,84.41920471,563.1923828,61.9133606,563.1574707,351.4863281,563.305481,112.3414764,563.342041,82.6294632,563.3768921,57.56084061,563.4129028,294.397583,
564.0083618,133.7626801,564.0445557,76.41134644,564.0802002,63.19178009,564.1162109,340.6865234,564.2627563,138.7522736,564.2278442,82.8666153,564.1917114,62.35003662,564.1566772,352.0462341,564.3034058,112.8669205,564.3397217,82.23713684,564.3739014,57.51660156,564.4091187,288.3909302,
565.0083618,134.2117615,565.0432739,76.49137115,565.079834,63.26045227,565.1142578,340.8354187,565.2623901,138.1275635,565.2269897,85.00695801,565.1908569,61.44806671,565.1549072,357.3004456,565.3023682,113.1737442,565.3378906,83.49658966,565.375061,57.15723419,565.4100952,290.3465576,
566.0083618,132.8535309,566.0445557,76.72283173,566.0807495,63.47840881,566.1159058,341.3596802,566.2636719,137.5709534,566.227356,83.62419128,566.1914063,61.20465469,566.1560669,352.1798401,566.3032837,113.507103,566.3387451,83.88981628,566.3747559,56.97203064,566.4111938,288.1942444,
567.0083618,133.8494873,567.0435791,76.46672058,567.0797119,63.65229797,567.1150513,339.5404053,567.2644043,137.6359711,567.2290649,84.4489212,567.1931763,61.57153702,567.1572266,352.4333801,567.3060303,113.3375549,567.342041,83.09205627,567.3780518,57.00952911,567.4137573,291.3347778,
568.0083618,133.9027863,568.0453491,76.13519287,568.0808716,63.13685226,568.1165161,339.5801392,568.2633667,139.3575134,568.2282104,84.41038513,568.1920166,60.8913269,568.1572266,352.8286133,568.3018799,113.1482239,568.3380127,83.62548828,568.3743896,57.03540802,568.4104004,290.0536499,
569.0083618,132.3925171,569.0427856,75.15973663,569.0773315,63.73003006,569.1137085,339.9199524,569.2595825,137.772995,569.2232056,84.16452789,569.1877441,60.90549088,569.1531372,353.2155457,569.3006592,113.0122528,569.3366699,82.77484894,569.3721924,57.33734512,569.4090576,292.0124817,
570.0083618,133.6555786,570.0440063,76.76834869,570.0806885,63.75101852,570.1159668,339.555542,570.2653809,139.1487122,570.2289429,83.99569702,570.1929321,61.58545303,570.1566772,358.1462708,570.3062744,111.6579056,570.3428955,82.35396576,570.3786011,57.21778107,570.4138794,291.5171204,
571.0083618,134.6036835,571.0447998,76.16924286,571.0796509,63.16686249,571.116333,337.9044495,571.2642212,137.1909637,571.2282715,84.11166382,571.1922607,62.0110054,571.156311,350.1072083,571.3048096,112.7343979,571.3403931,83.09406281,571.3762207,56.70613861,571.4122314,289.0534973,
572.0083618,132.7963104,572.0444946,76.64672089,572.0797729,63.08935547,572.1159058,337.5808105,572.2620239,138.1439667,572.2258301,84.76964569,572.1902466,61.81832886,572.1555176,350.5823059,572.3018799,112.3312607,572.3370361,82.68641663,572.3739014,57.34988785,572.4087524,290.1374817,
573.0083618,134.0582581,573.0454712,76.18252563,573.0807495,62.97138214,573.1167603,336.6571655,573.2637329,137.8038483,573.2280884,84.11238098,573.1923828,61.37300491,573.1566162,352.5300598,573.3052979,112.4960022,573.3415527,82.64607239,573.3776245,57.28401184,573.4129639,288.7021179,
574.0083618,134.1571808,574.0441895,75.84432983,574.0802002,63.33641052,574.1159058,337.3293762,574.2637329,138.9580383,574.2283325,84.5214386,574.1923218,60.95780182,574.1555176,352.4118958,574.3049316,113.6844711,574.3400879,82.6934433,574.3759155,57.77095413,574.4110718,292.2993774,
575.0083618,135.3215027,575.045166,75.84874725,575.0811768,64.34661102,575.1164551,343.136261,575.2664185,138.4053345,575.2305298,85.4498291,575.194519,62.41808319,575.1582031,355.2924805,575.3079224,113.4428558,575.3435669,82.29504395,575.3796997,57.03160858,575.4163818,291.6704407,
576.0083618,135.0811462,576.0450439,76.08989716,576.0805054,64.6570282,576.1160278,340.5196533,576.2644043,138.9010773,576.2285767,84.56463623,576.1932373,62.14276505,576.1565552,354.9628296,576.3057251,113.0510025,576.3423462,82.2097702,576.3775635,57.46102524,576.4133911,289.6583557,
577.0083618,133.8006439,577.043396,76.53157806,577.0796509,64.41222382,577.1157837,340.3855286,577.2623291,137.8200226,577.2265015,84.77263641,577.1902466,61.72642517,577.1549072,355.6181641,577.3027344,113.2759781,577.3388672,83.52269745,577.3748169,57.61489868,577.4105225,289.6782532,
578.0083618,135.1125031,578.0441895,77.47351837,578.0799561,63.30902863,578.1159668,340.5432129,578.2654419,138.7789612,578.2285767,83.78349304,578.1932373,61.98059845,578.1571045,352.1421204,578.3076172,113.4569778,578.3427124,84.26946259,578.3791504,57.21023941,578.4157715,288.3696289,
579.0083618,133.9209442,579.0435791,77.06907654,579.0795288,64.25341034,579.1148682,343.2705078,579.2632446,138.1887054,579.2262573,84.59198761,579.1912231,61.5776825,579.1548462,351.1629944,579.3021851,113.1781082,579.3377075,82.7513504,579.3733521,57.33626175,579.4089966,290.2809753,
580.0083618,135.3405609,580.0445557,76.06708527,580.0803833,63.49520493,580.1165161,336.855011,580.2652588,138.0559082,580.2295532,84.17874146,580.1939087,62.34004974,580.1581421,352.5323486,580.3066406,113.7894821,580.3417358,83.18940735,580.3778687,57.86612701,580.4127808,290.8739624,
581.0083618,133.1823273,581.0440063,76.72203064,581.0802002,65.20149231,581.1155396,341.0439453,581.2623291,136.6305695,581.2268677,85.16283417,581.1914673,61.74028397,581.1551514,350.5736389,581.3017578,112.6169968,581.3375854,83.15222931,581.3733521,57.13614273,581.409729,291.8207092,
582.0083618,134.4316559,582.0459595,77.48655701,582.081604,63.60486221,582.1177368,338.9904785,582.2652588,138.138855,582.2288208,85.17218018,582.1932983,61.2387085,582.1566772,352.3962402,582.3049927,112.0311584,582.3409424,83.44696808,582.3771362,56.38877487,582.4126587,289.5684814,
583.0083618,133.9070129,583.0439453,76.33129883,583.0800781,63.68442535,583.1159058,339.4450073,583.2662964,138.274826,583.2297363,83.93395233,583.1930542,60.81630325,583.1575928,351.5606384,583.307312,113.3329163,583.3423462,84.17721558,583.3780518,57.05168152,583.4143066,289.7276001,
584.0083618,133.5182648,584.0440063,76.37580109,584.0795288,63.96698761,584.116272,337.9046631,584.263855,138.0943451,584.2288818,84.94630432,584.1933594,62.29304123,584.1569214,352.259491,584.3046875,113.0952759,584.3410034,81.5181427,584.3770752,56.89664078,584.4128418,290.5430603,
585.0083618,132.8336792,585.0440063,76.48815155,585.0805054,63.32310104,585.1160889,340.5205688,585.2612915,136.7484894,585.225647,84.40267181,585.1906128,62.00002289,585.1551514,354.1717529,585.3030396,111.9320526,585.3380737,82.92263031,585.3743896,57.06604767,585.4102173,291.6332703,
586.0083618,133.5290985,586.0444946,77.14346313,586.0813599,63.25008011,586.1170654,341.3103638,586.2640381,137.6199188,586.2294312,85.30150604,586.1935425,62.081707,586.1566772,351.5882568,586.3062134,112.6387711,586.3415527,82.46440125,586.3773193,57.19284058,586.4137573,289.3835144,
587.0083618,134.5496063,587.043396,75.73066711,587.0792236,63.05041122,587.114624,343.8243713,587.2630615,138.2791901,587.2269287,84.62580109,587.1917114,61.08041,587.1555176,354.965332,587.3048706,112.3217621,587.34021,82.44869995,587.3756104,57.69397736,587.411499,290.8582153,
588.0083618,133.2301788,588.0443726,76.2876358,588.0806274,64.24992371,588.1159058,337.5574646,588.2630005,137.3452454,588.227478,84.12726593,588.1912842,61.27824783,588.1556396,350.7333069,588.3045654,112.8760986,588.3397217,82.3297348,588.375,56.78051376,588.411377,288.9703369,
589.0083618,133.0921936,589.043396,76.07246399,589.0793457,63.25635147,589.1148071,340.3328247,589.2615967,136.8944092,589.2264404,84.6634903,589.19104,61.81422424,589.1549072,351.5808105,589.3028564,112.9009476,589.3388672,83.09460449,589.3737793,56.58370209,589.4100342,291.1630249,
590.0083618,133.3119507,590.0445557,76.46920776,590.0808105,63.63267517,590.1160889,337.8797607,590.2637329,136.950531,590.2283936,83.27790833,590.1930542,61.76065826,590.1569214,354.5352478,590.303833,112.6993484,590.3403931,83.03932953,590.3753662,57.08723831,590.4120483,287.3717957,
591.0083618,133.0530396,591.0441895,75.67680359,591.0799561,62.72169113,591.116272,336.5559387,591.2654419,137.3934326,591.2297363,84.20900726,591.1942139,62.38353729,591.1569214,350.9999084,591.3059692,112.1692886,591.3427124,82.80955505,591.3794556,57.68813705,591.4141846,291.8625793,
592.0083618,132.8088989,592.0440674,76.91549683,592.0795288,63.77899551,592.1160889,338.0845337,592.2626953,135.8921509,592.2268677,83.2011261,592.19104,61.63227844,592.1548462,352.1701965,592.3027954,112.800499,592.3377075,82.38806915,592.3733521,57.85028458,592.409729,289.9691467,
593.0083618,134.7206421,593.0445557,76.21921539,593.0797119,63.74797821,593.1167603,338.0985107,593.2626343,135.1967773,593.2278442,84.06751251,593.1918335,61.8236084,593.1563721,349.9789429,593.3015747,113.5532379,593.3380127,83.45526123,593.3733521,55.73900223,593.4082031,289.0024414,
594.0083618,133.0665588,594.0432129,75.95536804,594.0802002,63.67198563,594.1152344,338.3302612,594.2622681,137.7053223,594.2267456,85.20326996,594.19104,61.38148117,594.1546631,349.3086853,594.303894,112.0303955,594.3397217,82.97734833,594.3742065,57.10247421,594.4093018,291.2954407,
595.0083618,133.0877686,595.0437012,76.4450531,595.0802002,63.68929291,595.1154785,339.3734131,595.2626343,137.9642944,595.2269287,84.31759644,595.1906738,62.72439575,595.1546631,352.7109985,595.3025513,112.3680191,595.3387451,82.96526337,595.3729248,57.62997818,595.4088745,288.8218994,
596.0083618,133.726059,596.0449829,75.51765442,596.0802612,63.88247681,596.1158447,338.4825134,596.2648315,136.9185486,596.2288818,84.4197464,596.1936646,62.06428146,596.1574097,352.1375122,596.3062134,112.3865509,596.3418579,82.28991699,596.3776245,56.91164398,596.4130249,288.0762939,
597.0083618,130.9117432,597.0443726,75.61930847,597.0800781,62.62786865,597.1156616,339.9150391,597.2647705,137.743927,597.2287598,84.30931091,597.1923828,62.20682526,597.1564941,348.1289368,597.3062134,112.9192352,597.3417358,83.46741486,597.3786011,57.4433136,597.4143066,291.6790771,
598.0083618,132.2986908,598.0450439,76.39022827,598.0804443,64.05051422,598.1164551,338.6358643,598.265564,136.4337463,598.229248,84.42205048,598.1933594,61.39687729,598.1572266,352.7774658,598.305481,113.0381317,598.3411865,83.54774475,598.3775635,57.04953384,598.4130859,289.4857178,
599.0083618,132.3835602,599.0445557,77.29154968,599.0807495,63.37070465,599.1159668,340.0719604,599.265564,135.5713959,599.229248,83.66339111,599.1930542,62.0438652,599.1574097,352.0361633,599.3062134,112.0750656,599.3424072,82.8534317,599.3777466,56.94633865,599.413147,290.9645691,
600.0083618,131.1764526,600.0445557,76.73432922,600.0807495,62.65880966,600.1161499,339.085083,600.2629395,137.1749878,600.227417,83.88011932,600.1912231,62.14458466,600.1556396,351.8857117,600.3034668,111.762413,600.3373413,83.01161957,600.3733521,57.46166611,600.409729,287.6491699,
601.0083618,132.8622589,601.0437622,76.60642242,601.0800171,62.78758621,601.116394,336.7335205,601.2630615,137.5917816,601.2269897,84.14978027,601.1914673,62.48150253,601.1563721,352.2336121,601.3025513,113.4809647,601.3381958,82.23110199,601.3739014,57.58791733,601.4080811,291.5658569,
602.0083618,132.2919464,602.0436401,76.39440918,602.0797729,63.16104507,602.1160278,337.3135071,602.2624512,136.6425629,602.2266235,83.47904205,602.1911621,62.57289505,602.1558228,351.1100769,602.3016357,111.9797821,602.3372803,83.26739502,602.3733521,56.80030441,602.4093628,288.619873,
603.0083618,132.2383118,603.045166,75.7053299,603.0807495,63.4317627,603.1173706,339.1158142,603.265686,137.8139801,603.230835,84.00111389,603.1950073,62.55765152,603.1580811,350.8291626,603.3067017,113.6129303,603.3428955,83.73641205,603.3787231,56.66684341,603.4140625,288.6318054,
604.0083618,133.5837708,604.0441895,76.19587708,604.0797119,63.53139114,604.1159058,338.8959656,604.2632446,137.6256104,604.2268677,85.23664856,604.19104,61.81208038,604.1554565,350.9751587,604.303833,112.7994843,604.3399048,82.19047546,604.3759155,56.84730911,604.4111938,288.6309204,
605.0083618,131.9053497,605.0435181,76.8062439,605.0783691,63.69897842,605.1138916,335.0576782,605.2624512,135.9166718,605.2259521,83.883461,605.1900635,61.2413559,605.1546021,353.4635925,605.3018188,111.8842773,605.3379517,81.96344757,605.3742065,56.21520233,605.409729,288.2513733,
