Sample M4,,
Time (min),Intensity (a.u.),
29.92083359,214.0222168,
29.9224987,260.818573,
29.92416763,247.3595886,
29.92583466,242.2914124,
29.92749977,247.3287048,
29.92916679,296.7522888,
29.93083382,308.8858032,
29.93250084,251.0131226,
29.93416786,268.8606873,
29.93583298,241.3130188,
29.9375,263.1324768,
29.93916702,234.374527,
29.94083405,252.8582611,
29.94250107,265.7341309,
29.94416618,265.2655945,
29.94583321,260.9808655,
29.94750023,237.3684998,
29.94916725,269.4068298,
29.95083427,253.7038422,
29.9525013,219.0425873,
29.95416641,269.8374634,
29.95583344,242.5915375,
29.95750046,251.0590363,
29.95916748,242.1022949,
29.9608345,266.4599609,
29.96249962,280.0116882,
29.96416664,272.2822266,
29.96583366,243.0080719,
29.96750069,299.5050964,
29.96916771,259.6525574,
29.97083282,235.3706818,
29.97249985,254.9170532,
29.97416878,278.2096252,
29.97583389,244.5819244,
29.97750092,256.4773254,
29.97916603,272.0582886,
29.98083305,262.1912231,
29.98250198,239.0458527,
29.9841671,270.8347168,
29.98583412,256.7720947,
29.98749924,247.9959412,
29.98916626,243.7760925,
29.99083519,260.0233459,
29.99250031,259.5071716,
29.99416733,278.1793823,
29.99583244,243.552002,
29.99749947,246.0582733,
29.9991684,249.6149445,
30.00083351,284.5760193,
30.00250053,288.8222656,
30.00416756,251.7264099,
30.00583267,243.8947906,
30.0075016,253.8113708,
30.00916672,246.6026611,
30.01083374,250.1628876,
30.01250076,251.5810852,
30.01416588,259.4403687,
30.01583481,277.1617737,
30.01749992,248.925293,
30.01916695,244.8241272,
30.02083397,248.3925476,
30.02249908,268.1906738,
30.02416801,272.9099121,
30.02583504,248.9842072,
30.02750015,249.2754974,
30.02916718,237.3135529,
30.03083229,252.4069366,
30.03250122,278.2095947,
30.03416824,246.0458984,
30.03583336,260.7407837,
30.03750038,260.2066345,
30.0391655,268.3692322,
30.04083443,259.9813232,
30.04250145,279.0681152,
30.04416656,255.1738892,
30.04583359,264.6360474,
30.0474987,266.6768188,
30.04916763,285.7075806,
30.05083466,228.0008087,
30.05249977,245.2263031,
30.05416679,272.2243652,
30.05583382,223.4559784,
30.05750084,211.7202454,
30.05916786,237.5341034,
30.06083298,229.2707062,
30.0625,283.1390991,
30.06416702,260.5143433,
30.06583405,244.1559143,
30.06750107,261.699585,
30.06916618,258.2812195,
30.07083321,253.9319611,
30.07250023,272.7741699,
30.07416725,261.5677795,
30.07583427,255.1719666,
30.0775013,231.0003204,
30.07916641,246.4790497,
30.08083344,241.9179688,
30.08250046,254.5561981,
30.08416748,253.4480896,
30.0858345,248.9769592,
30.08749962,229.8900452,
30.08916664,278.4853821,
30.09083366,260.4916992,
30.09250069,272.0400085,
30.09416771,280.1410828,
30.09583282,242.8349915,
30.09749985,235.3535461,
30.09916878,270.6865845,
30.10083389,259.3247681,
30.10250092,226.8347168,
30.10416603,246.5107574,
30.10583305,245.1627045,
30.10750198,290.690094,
30.1091671,277.065033,
30.11083412,244.359848,
30.11249924,264.5868835,
30.11416626,260.0857544,
30.11583519,260.2779846,
30.11750031,255.9351196,
30.11916733,262.1471558,
30.12083244,274.8773804,
30.12249947,264.1743164,
30.1241684,236.4882507,
30.12583351,244.4939575,
30.12750053,260.9552917,
30.12916756,248.1954651,
30.13083267,276.8183594,
30.1325016,236.9562683,
30.13416672,264.6302185,
30.13583374,278.1651611,
30.13750076,242.2427216,
30.13916588,217.7811737,
30.14083481,249.7130737,
30.14249992,251.404068,
30.14416695,262.2277527,
30.14583397,245.9286346,
30.14749908,245.7829437,
30.14916801,260.0564575,
30.15083504,232.9289856,
30.15250015,270.3036194,
30.15416718,250.4822845,
30.15583229,259.045929,
30.15750122,245.0200806,
30.15916824,258.5092468,
30.16083336,265.1860657,
30.16250038,283.6484375,
30.1641655,271.6838074,
30.16583443,240.4600372,
30.16750145,291.7443542,
30.16916656,261.6507568,
30.17083359,246.0782166,
30.1724987,258.4375916,
30.17416763,283.6723022,
30.17583466,255.5820618,
30.17749977,232.5212555,
30.17916679,266.293396,
30.18083382,232.6678009,
30.18250084,254.3589935,
30.18416786,237.1237946,
30.18583298,252.2175446,
30.1875,226.9090424,
30.18916702,242.4285889,
30.19083405,244.9121246,
30.19250107,286.4708557,
30.19416618,256.8684692,
30.19583321,239.2405701,
30.19750023,240.8067474,
30.19916725,258.1646729,
30.20083427,257.1949463,
30.2025013,268.9237671,
30.20416641,256.7394409,
30.20583344,237.8207703,
30.20750046,246.2938538,
30.20916748,232.1143341,
30.2108345,242.8916016,
30.21249962,253.7031708,
30.21416664,249.6600037,
30.21583366,262.3630981,
30.21750069,262.4831543,
30.21916771,253.5434265,
30.22083282,250.5445099,
30.22249985,258.8397217,
30.22416878,248.734848,
30.22583389,268.7149658,
30.22750092,253.0940094,
30.22916603,274.9819031,
30.23083305,264.9226379,
30.23250198,271.4377441,
30.2341671,265.6708069,
30.23583412,250.6217194,
30.23749924,240.6782684,
30.23916626,259.8316345,
30.24083519,238.887207,
30.24250031,276.4480896,
30.24416733,252.6248627,
30.24583244,262.0234375,
30.24749947,259.8154602,
30.2491684,239.6419525,
30.25083351,255.2463684,
30.25250053,238.5907745,
30.25416756,242.6519775,
30.25583267,273.4948425,
30.2575016,259.5071716,
30.25916672,257.3665161,
30.26083374,228.0127258,
30.26250076,219.6374054,
30.26416588,246.9754944,
30.26583481,261.8898926,
30.26749992,257.8601379,
30.26916695,243.1638489,
30.27083397,244.3130188,
30.27249908,265.9295044,
30.27416801,242.9227753,
30.27583504,285.8260803,
30.27750015,271.3648987,
30.27916718,220.0041199,
30.28083229,240.0303345,
30.28250122,256.8257141,
30.28416824,249.9176483,
30.28583336,237.058548,
30.28750038,262.5717163,
30.2891655,228.8854675,
30.29083443,243.7804718,
30.29250145,237.2920685,
30.29416656,282.4872131,
30.29583359,284.9572144,
30.2974987,286.9259033,
30.29916763,266.9593506,
30.30083466,287.7418213,
30.30249977,268.1772461,
30.30416679,271.5076294,
30.30583382,229.6944885,
30.30750084,250.3462677,
30.30916786,250.7677307,
30.31083298,283.1793213,
30.3125,242.8944244,
30.31416702,253.6725006,
30.31583405,257.0534668,
30.31750107,280.3750305,
30.31916618,259.3304749,
30.32083321,249.9900055,
30.32250023,258.1765442,
30.32416725,230.2862091,
30.32583427,247.9021759,
30.3275013,260.0144958,
30.32916641,237.1555481,
30.33083344,261.6434021,
30.33250046,268.4603271,
30.33416748,245.9096222,
30.3358345,281.2420349,
30.33749962,252.1056976,
30.33916664,264.4408264,
30.34083366,273.5979614,
30.34250069,290.7881775,
30.34416771,248.0571136,
30.34583282,240.1776123,
30.34749985,248.0376129,
30.34916878,270.3641663,
30.35083389,248.2886505,
30.35250092,247.9112701,
30.35416603,268.3591614,
30.35583305,273.8284302,
30.35750198,241.1438904,
30.3591671,252.7359619,
30.36083412,264.6980896,
30.36249924,260.42276,
30.36416626,290.3372192,
30.36583519,247.3158875,
30.36750031,260.3959045,
30.36916733,241.4615021,
30.37083244,266.1611938,
30.37249947,264.6837463,
30.3741684,267.6651917,
30.37583351,256.826416,
30.37750053,245.6689453,
30.37916756,279.4969788,
30.38083267,255.5888977,
30.3825016,259.1352539,
30.38416672,241.2875519,
30.38583374,269.3068848,
30.38750076,245.0830994,
30.38916588,260.5244141,
30.39083481,271.6893616,
30.39249992,242.6530457,
30.39416695,251.9893494,
30.39583397,255.9305115,
30.39749908,270.5385742,
30.39916801,228.0134583,
30.40083504,266.57547,
30.40250015,253.4852448,
30.40416718,273.3359375,
30.40583229,219.6113892,
30.40750122,249.582428,
30.40916824,247.5596008,
30.41083336,252.8815155,
30.41250038,266.2180481,
30.4141655,275.6804199,
30.41583443,249.8566437,
30.41750145,251.3655853,
30.41916656,285.855072,
30.42083359,240.1588745,
30.4224987,265.6574097,
30.42416763,219.0634766,
30.42583466,258.0854187,
30.42749977,261.9629822,
30.42916679,257.9902039,
30.43083382,226.7043304,
30.43250084,265.3302917,
30.43416786,251.450943,
30.43583298,256.915741,
30.4375,265.5009155,
30.43916702,253.2690582,
30.44083405,272.2299805,
30.44250107,250.5341339,
30.44416618,267.0291748,
30.44583321,247.7067719,
30.44750023,232.9976654,
30.44916725,274.5800781,
30.45083427,268.9446411,
30.4525013,249.8823242,
30.45416641,284.4910889,
30.45583344,243.686142,
30.45750046,256.8858337,
30.45916748,274.8613892,
30.4608345,228.7931671,
30.46249962,261.8363647,
30.46416664,266.3928833,
30.46583366,235.036438,
30.46750069,268.3381653,
30.46916771,263.3900757,
30.47083282,256.0575867,
30.47249985,262.7627258,
30.47416878,256.1560059,
30.47583389,232.5580444,
30.47750092,248.7839355,
30.47916603,234.8925781,
30.48083305,260.60672,
30.48250198,239.7989655,
30.4841671,240.4767761,
30.48583412,276.8197937,
30.48749924,228.7963409,
30.48916626,247.0190125,
30.49083519,242.4587097,
30.49250031,269.1506958,
30.49416733,280.2445984,
30.49583244,242.3202667,
30.49749947,261.5221252,
30.4991684,243.266037,
30.50083351,241.073761,
30.50250053,272.7512817,
30.50416756,241.110199,
30.50583267,238.4443665,
30.5075016,249.9288177,
30.50916672,236.779129,
30.51083374,270.2548828,
30.51250076,242.9321136,
30.51416588,255.0428162,
30.51583481,271.2941589,
30.51749992,262.766571,
30.51916695,277.9661255,
30.52083397,275.2833862,
30.52249908,244.7792816,
30.52416801,267.1193237,
30.52583504,260.5939026,
30.52750015,226.5660553,
30.52916718,252.5205231,
30.53083229,244.1383972,
30.53250122,248.0049438,
30.53416824,254.0799866,
30.53583336,249.0319214,
30.53750038,248.1437378,
30.5391655,251.1215363,
30.54083443,233.6786652,
30.54250145,287.5704041,
30.54416656,282.1873779,
30.54583359,267.311615,
30.5474987,264.965332,
30.54916763,253.8628998,
30.55083466,269.2843933,
30.55249977,218.7795105,
30.55416679,244.446579,
30.55583382,267.0874023,
30.55750084,261.3527832,
30.55916786,234.1739807,
30.56083298,235.8825073,
30.5625,256.1356201,
30.56416702,247.1548004,
30.56583405,257.5608826,
30.56750107,262.4780884,
30.56916618,262.5507202,
30.57083321,255.4128113,
30.57250023,261.7541504,
30.57416725,270.4765625,
30.57583427,256.2401123,
30.5775013,232.7338104,
30.57916641,238.4304657,
30.58083344,296.8626709,
30.58250046,234.9695129,
30.58416748,266.662384,
30.5858345,275.848175,
30.58749962,259.1044922,
30.58916664,248.7837219,
30.59083366,269.4588318,
30.59250069,273.6177979,
30.59416771,265.5142212,
30.59583282,229.696701,
30.59749985,249.7517395,
30.59916878,253.6012421,
30.60083389,259.5580444,
30.60250092,255.0528564,
30.60416603,257.389801,
30.60583305,270.2081604,
30.60750198,257.4634399,
30.6091671,255.5969238,
30.61083412,268.4085999,
30.61249924,274.0646057,
30.61416626,273.5591125,
30.61583519,290.1261292,
30.61750031,278.892395,
30.61916733,238.5448761,
30.62083244,258.1002502,
30.62249947,252.8849487,
30.6241684,259.0522156,
30.62583351,244.224411,
30.62750053,265.2909546,
30.62916756,251.7480164,
30.63083267,270.2351074,
30.6325016,235.0642548,
30.63416672,248.9814911,
30.63583374,224.1085663,
30.63750076,254.4884491,
30.63916588,286.0470886,
30.64083481,259.6809692,
30.64249992,265.8921814,
30.64416695,302.8497925,
30.64583397,253.3889923,
30.64749908,256.5524902,
30.64916801,252.0419769,
30.65083504,252.9172821,
30.65250015,235.6605072,
30.65416718,216.7975006,
30.65583229,236.5065002,
30.65750122,258.4309998,
30.65916824,272.6237793,
30.66083336,238.6919403,
30.66250038,261.6735229,
30.6641655,245.3959656,
30.66583443,261.2835083,
30.66750145,264.5566406,
30.66916656,243.1288757,
30.67083359,240.8624878,
30.6724987,277.4931641,
30.67416763,261.7227173,
30.67583466,239.5278931,
30.67749977,280.8571777,
30.67916679,231.3347321,
30.68083382,263.9872131,
30.68250084,263.8995361,
30.68416786,259.9903564,
30.68583298,282.0047302,
30.6875,289.6140137,
30.68916702,244.8241272,
30.69083405,252.1044769,
30.69250107,273.0973206,
30.69416618,242.5543976,
30.69583321,239.9024811,
30.69750023,258.1795959,
30.69916725,239.1914978,
30.70083427,245.7101898,
30.7025013,242.8281403,
30.70416641,257.6109619,
30.70583344,273.4334106,
30.70750046,258.2921753,
30.70916748,230.0734863,
30.7108345,268.2011108,
30.71249962,296.344574,
30.71416664,272.4377747,
30.71583366,280.8315735,
30.71750069,244.4900818,
30.71916771,261.321228,
30.72083282,246.2454834,
30.72249985,279.5909119,
30.72416878,246.6391602,
30.72583389,257.9336853,
30.72750092,282.7461243,
30.72916603,272.1820374,
30.73083305,254.2412109,
30.73250198,264.7619324,
30.7341671,238.9960022,
30.73583412,257.1569824,
30.73749924,268.0777283,
30.73916626,259.1732483,
30.74083519,234.3258972,
30.74250031,249.4790192,
30.74416733,220.9702148,
30.74583244,233.1389465,
30.74749947,257.1912537,
30.7491684,280.0862732,
30.75083351,267.7543945,
30.75250053,248.6376038,
30.75416756,284.8328857,
30.75583267,271.0299988,
30.7575016,238.1071777,
30.75916672,255.0379944,
30.76083374,296.9692993,
30.76250076,261.4914246,
30.76416588,251.7794189,
30.76583481,256.6697388,
30.76749992,250.0047913,
30.76916695,253.5666351,
30.77083397,271.0196838,
30.77249908,249.6210785,
30.77416801,258.0212402,
30.77583504,257.6346436,
30.77750015,251.8095856,
30.77916718,245.0570679,
30.78083229,252.17276,
30.78250122,270.196167,
30.78416824,259.125,
30.78583336,262.3125,
30.78750038,267.2571716,
30.7891655,237.6425781,
30.79083443,249.8076477,
30.79250145,241.0915375,
30.79416656,271.6831055,
30.79583359,243.0643616,
30.7974987,243.2936401,
30.79916763,261.389679,
30.80083466,250.2312164,
30.80249977,260.782959,
30.80416679,279.4568176,
30.80583382,268.4376221,
30.80750084,270.2546997,
30.80916786,218.8030243,
30.81083298,256.2401123,
30.8125,237.1126099,
30.81416702,251.3976288,
30.81583405,227.8453217,
30.81750107,248.5881348,
30.81916618,248.4888916,
30.82083321,245.8592834,
30.82250023,261.6523743,
30.82416725,230.2248535,
30.82583427,253.1485138,
30.8275013,266.7819824,
30.82916641,261.8371277,
30.83083344,243.2184601,
30.83250046,249.7958984,
30.83416748,273.3477478,
30.8358345,264.295929,
30.83749962,249.5889282,
30.83916664,264.0116577,
30.84083366,275.4759827,
30.84250069,258.8066101,
30.84416771,262.4792786,
30.84583282,245.019928,
30.84749985,244.8844299,
30.84916878,270.9281616,
30.85083389,211.1764221,
30.85250092,284.7715759,
30.85416603,269.5326843,
30.85583305,280.0297241,
30.85750198,266.9013062,
30.8591671,264.4781189,
30.86083412,247.6904449,
30.86249924,268.6257935,
30.86416626,253.8652954,
30.86583519,276.5256653,
30.86750031,248.0395203,
30.86916733,256.3757019,
30.87083244,256.055542,
30.87249947,244.7243958,
30.8741684,252.7490997,
30.87583351,284.2118835,
30.87750053,252.2980804,
30.87916756,250.8284607,
30.88083267,242.072937,
30.8825016,241.693161,
30.88416672,256.9790649,
30.88583374,214.58638,
30.88750076,260.82547,
30.88916588,277.6670532,
30.89083481,259.9146729,
30.89249992,262.7331543,
30.89416695,225.3817902,
30.89583397,252.5256195,
30.89749908,289.5609741,
30.89916801,278.661377,
30.90083504,275.4356995,
30.90250015,262.413208,
30.90416718,268.5665588,
30.90583229,252.5715027,
30.90750122,248.9339294,
30.90916824,264.342865,
30.91083336,235.2556152,
30.91250038,286.9276428,
30.9141655,258.9277039,
30.91583443,281.8028564,
30.91750145,264.0237427,
30.91916656,247.8934174,
30.92083359,248.3015289,
30.9224987,253.2323151,
30.92416763,243.0256653,
30.92583466,242.3153076,
30.92749977,240.0783386,
30.92916679,281.0092163,
30.93083382,254.4060822,
30.93250084,246.499176,
30.93416786,262.5375366,
30.93583298,266.2542419,
30.9375,237.1786499,
30.93916702,251.1312561,
30.94083405,254.2751923,
30.94250107,249.0884247,
30.94416618,268.4758301,
30.94583321,237.2093048,
30.94750023,251.4911499,
30.94916725,263.4542542,
30.95083427,258.434967,
30.9525013,248.6861572,
30.95416641,240.3171692,
30.95583344,263.9837341,
30.95750046,254.544693,
30.95916748,248.0414276,
30.9608345,285.2580261,
30.96249962,268.8227234,
30.96416664,275.2709351,
30.96583366,249.6195374,
30.96750069,259.111908,
30.96916771,222.9546509,
30.97083282,272.8405151,
30.97249985,263.0303345,
30.97416878,229.3917694,
30.97583389,242.1434479,
30.97750092,274.339447,
30.97916603,252.9943695,
30.98083305,270.4900513,
30.98250198,278.1419373,
30.9841671,251.4019165,
30.98583412,290.6391602,
30.98749924,233.2635345,
30.98916626,265.2261963,
30.99083519,264.8120728,
30.99250031,257.4428101,
30.99416733,239.3566437,
30.99583244,260.4259033,
30.99749947,261.2330322,
30.9991684,252.8715057,
31.00083351,254.8912964,
31.00250053,247.9044647,
31.00416756,252.9706268,
31.00583267,218.2066193,
31.0075016,255.4423523,
31.00916672,254.5423431,
31.01083374,245.767395,
31.01250076,244.2828827,
31.01416588,261.216217,
31.01583481,283.8071899,
31.01749992,274.4320068,
31.01916695,241.0500488,
31.02083397,242.1224823,
31.02249908,265.0940552,
31.02416801,262.6314087,
31.02583504,277.7745667,
